person_id,primary_role,name,courtesy_name,pseudonym,other_names,choronym,birth_death,period_ref,authority_ids,source_book,source_chapter,source_text
meso_戴嵩,Painter,戴嵩,,,,,{},唐朝下,{},《历代名画记》,卷十 唐朝下,戴嵩，韩晋公之镇浙右，署为巡官。师晋公之画，不善他物，唯善水牛而已。田家、川原，亦有意。
meso_李渐,Painter,李渐,,,,善蕃,{},唐朝下,{},《历代名画记》,卷十 唐朝下,李渐，官至忻州刺史，善蕃人蕃马、骑射、射雕。放牧、川原之妙，笔迹气调，古今亡俦。
meso_萧祐,Painter,萧祐,,,,,{},唐朝下,{},《历代名画记》,卷十 唐朝下,萧祐，画山水，甚有意思，为桂州观察使。
meso_周太素,Painter,周太素,,,,,{},唐朝下,{},《历代名画记》,卷十 唐朝下,周太素，终尚书郎。善画花鸟、佛像。
meso_萧悦,Painter,萧悦,,,,,{},唐朝下,{},《历代名画记》,卷十 唐朝下,萧悦，协律郎。工竹一色，有雅趣。
meso_张志和,Painter,张志和,子同,烟波钓徒,龟龄,会稽,{},唐朝下,{},《历代名画记》,卷十 唐朝下,张志和，字子同，会稽人。性高迈，不拘检，自称“烟波钓徒”，著《玄真子》十卷。书迹狂逸，自为渔歌，便画之，甚有逸思。肃宗朝，官至左金吾卫、录事参军。本名龟龄，诏改之。颜鲁公与之善，陆羽等尝为食客。
meso_侯莫陈厦,Painter,侯莫陈厦,重构,,,,{},唐朝下,{},《历代名画记》,卷十 唐朝下,侯莫陈厦，字重构。工山水，用意极精。
meso_梁洽,Painter,梁洽,,,,荥阳,{},唐朝下,{},《历代名画记》,卷十 唐朝下,会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。
meso_道芬,Painter,道芬,,,,会稽,,唐朝下,{},《历代名画记》,卷十 唐朝下,会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。
meso_郑町,Painter,郑町,,,,荥阳,,唐朝下,{},《历代名画记》,卷十 唐朝下,会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。
meso_项容,Painter,项容,,,,天台,,唐朝下,{},《历代名画记》,卷十 唐朝下,会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。
meso_吴恬,Painter,吴恬,建康,,玢,青州,,唐朝下,{},《历代名画记》,卷十 唐朝下,会稽僧道芬、郑町处士、荥阳人。梁洽处士，天台项容处士，青州吴恬处士，一名玢，字建康。已上并画山水。道芬格高，郑町淡雅，梁洽美秀，项容顽涩，吴恬险巧。恬有《画山水录》，记平生所画在绢素者，凡百余面，传之好事。自云：“初梦寐有神人指授画法。”恬好为顽石，气象深险；能为云，而气象蓊格。
meso_王默,Painter,王默,,,,,{},唐朝下,{},《历代名画记》,卷十 唐朝下,王默，师项容，风颠酒狂。画松石、山水，虽乏高奇，流俗亦好。醉后以头髻取墨，抵于绢画。王默早年授笔法于台州郑广文虔。贞元末，于润州殁，举柩若空，时人皆云化去。平生大有奇事，顾著作知新亭监时，默请为海中都巡，问其意，云“要见海中山水耳”。为职半年，解去。尔后落笔有奇趣，顾生乃其弟子耳。彦远从兄监察御史厚，与余具道此事，然余不甚觉默画有奇。
