work_id,title,creator_ref,period_ref,icon_ref,status,support,dimensions,repository,source_book,source_chapter,source_text
work_c560425e,毛詩北風圖,衛協,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,毛詩北風圖（《梁太清》作謝稚畫） ... 右五卷，衛協畫，隋朝官本 。
work_1b19d9f7,毛詩黍離圖,衛協,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,毛詩黍離圖（《梁太清》止有此圖） ... 右五卷，衛協畫，隋朝官本 。
work_9368b2f5,卞莊刺二虎圖,衛協,Jin,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,卞莊刺二虎圖 ... 右五卷，衛協畫，隋朝官本 。
work_66ba518e,吳王舟師圖,衛協,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,吳王舟師圖 ... 右五卷，衛協畫，隋朝官本 。
work_433802c9,列女圖,衛協,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,列女圖（張彥遠《名畫記》又有《小列女圖》、《楞嚴七佛圖》） ... 右五卷，衛協畫，隋朝官本 。
work_6eab99bc,史記列士圖,晉明帝,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,史記列士圖 ... 右八卷，晉明帝畫，隋朝官本（張彥遠《名畫記》又有《禹會塗山圖》、《殷湯伐桀圖》、《洛中貴戚圖》，畫列女）
work_e5b84098,息徒蘭圃圖,晉明帝,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,息徒蘭圃圖 ... 右八卷，晉明帝畫，隋朝官本（張彥遠《名畫記》又有《禹會塗山圖》、《殷湯伐桀圖》、《洛中貴戚圖》，畫列女）
work_8b0168d7,洛神賦圖（已上三卷，《梁太清目》中所有，餘皆所無）穆天子燕瑤池圖,晉明帝,Jin,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,洛神賦圖（已上三卷，《梁太清目》中所有，餘皆所無）穆天子燕瑤池圖 ... 右八卷，晉明帝畫，隋朝官本（張彥遠《名畫記》又有《禹會塗山圖》、《殷湯伐桀圖》、《洛中貴戚圖》，畫列女）
work_e4ebb98a,漢武回中圖,晉明帝,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,漢武回中圖 ... 右八卷，晉明帝畫，隋朝官本（張彥遠《名畫記》又有《禹會塗山圖》、《殷湯伐桀圖》、《洛中貴戚圖》，畫列女）
work_28211e28,畋游圖,晉明帝,Jin,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,畋游圖（梁太清目有《游獵圖》，恐是此） ... 右八卷，晉明帝畫，隋朝官本（張彥遠《名畫記》又有《禹會塗山圖》、《殷湯伐桀圖》、《洛中貴戚圖》，畫列女）
work_750a0aa7,瀛洲神仙圖,晉明帝,Jin,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,瀛洲神仙圖 ... 右八卷，晉明帝畫，隋朝官本（張彥遠《名畫記》又有《禹會塗山圖》、《殷湯伐桀圖》、《洛中貴戚圖》，畫列女）
work_eec6044d,雜人風土圖,晉明帝,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,雜人風土圖 ... 右八卷，晉明帝畫，隋朝官本（張彥遠《名畫記》又有《禹會塗山圖》、《殷湯伐桀圖》、《洛中貴戚圖》，畫列女）
work_0efa4a8d,濠梁圖一卷,謝稚,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,濠梁圖一卷（《梁太清目》作兩卷，並載下二卷） ... 右十一卷，謝稚畫，隋朝官本 。
work_13000442,十弟子圖,謝稚,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,十弟子圖 ... 右十一卷，謝稚畫，隋朝官本 。
work_960a35f1,輕車迅邁圖,謝稚,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,輕車迅邁圖 ... 右十一卷，謝稚畫，隋朝官本 。
work_06ae24d2,孝經圖,謝稚,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,孝經圖（《梁太清目》此下並不載） ... 右十一卷，謝稚畫，隋朝官本 。
work_3c0102d5,狩河陽圖,謝稚,Song,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,狩河陽圖 ... 右十一卷，謝稚畫，隋朝官本 。
work_bb791415,秦王游海圖,謝稚,Song,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,秦王游海圖 ... 右十一卷，謝稚畫，隋朝官本 。
work_c42910dc,汾陽醮鼎圖,謝稚,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,汾陽醮鼎圖 ... 右十一卷，謝稚畫，隋朝官本 。
work_8c56784d,楚令尹泣兩岐蛇圖,謝稚,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,楚令尹泣兩岐蛇圖 ... 右十一卷，謝稚畫，隋朝官本 。
work_ccf50027,游仙圖,謝稚,Song,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,游仙圖 ... 右十一卷，謝稚畫，隋朝官本 。
work_676382bd,孟母圖,謝稚,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,孟母圖 ... 右十一卷，謝稚畫，隋朝官本 。
work_f0c246f8,洛陽平門翻車圖,謝稚,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,洛陽平門翻車圖 ... 右十一卷，謝稚畫，隋朝官本 。
work_15cc2a11,王僧綽像,顧景秀,Song,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,王僧綽像 ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_f4319ad8,懷香圖,顧景秀,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,懷香圖 ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_14d5bd55,蟬雀圖,顧景秀,Song,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,蟬雀圖 ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_8e143891,雜竹樣,顧景秀,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,雜竹樣（上四卷，《梁太清目》無） ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_1be65ab1,孫公命將圖,顧景秀,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,孫公命將圖 ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_c0fa1606,陸士衡詩會圖,顧景秀,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,陸士衡詩會圖 ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_e802381f,王謝諸賢像,顧景秀,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,王謝諸賢像 ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_3e44d426,名臣像,顧景秀,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,名臣像 ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_cd229944,刺虎圖,顧景秀,Song,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,刺虎圖 ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_b02e5f26,小兒戲鵝圖,顧景秀,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,小兒戲鵝圖（云昭明太子像） ... 右十卷，顧景秀畫，六卷隋朝官本 。
work_e9977455,山陽七賢圖,毛惠遠,Song,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,山陽七賢圖（《梁太清目》中無） ... 右四卷，毛惠遠畫，隋朝官本 。（張彥遠《名畫記》又有《葉公好龍圖》）
work_26253eef,醉客圖,毛惠遠,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,醉客圖 ... 右四卷，毛惠遠畫，隋朝官本 。（張彥遠《名畫記》又有《葉公好龍圖》）
work_751d4df8,刀戟戲圖,毛惠遠,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,刀戟戲圖 ... 右四卷，毛惠遠畫，隋朝官本 。（張彥遠《名畫記》又有《葉公好龍圖》）
work_263ff2ed,騎馬圖一卷,毛惠遠,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,騎馬圖一卷（一云四卷） ... 右四卷，毛惠遠畫，隋朝官本 。（張彥遠《名畫記》又有《葉公好龍圖》）
work_92163e06,並除圖一卷（《梁太清目》止有此卷）釋迦十弟子圖,毛惠秀,Southern Qi,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,並除圖一卷（《梁太清目》止有此卷）釋迦十弟子圖 ... 右四卷，毛惠秀畫，隋朝官本 。
work_5f791809,胡僧像,毛惠秀,Southern Qi,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,胡僧像 ... 右四卷，毛惠秀畫，隋朝官本 。
work_d3233258,剡中溪谷村墟圖,毛惠秀,Southern Qi,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,剡中溪谷村墟圖 ... 右四卷，毛惠秀畫，隋朝官本 。
work_16f27240,豫章王燕賓圖,袁蒨,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,豫章王燕賓圖（《梁太清目》中有） ... 右七卷，袁蒨畫，並是梁朝官本，有太清年月號 。（張彥遠《名畫記》又有《蒼梧圖》）
work_7196f872,維摩詰變相圖,袁蒨,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,維摩詰變相圖 ... 右七卷，袁蒨畫，並是梁朝官本，有太清年月號 。（張彥遠《名畫記》又有《蒼梧圖》）
work_277584d6,天女像,袁蒨,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,天女像（一本作《天王像》） ... 右七卷，袁蒨畫，並是梁朝官本，有太清年月號 。（張彥遠《名畫記》又有《蒼梧圖》）
work_dc6e213e,東晉高僧像三卷,袁蒨,Liang,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,東晉高僧像三卷 ... 右七卷，袁蒨畫，並是梁朝官本，有太清年月號 。（張彥遠《名畫記》又有《蒼梧圖》）
work_5d14ec6d,無名真貌一卷（三人冠武弁，題云：「袁蒨畫。」有梁太清年月）博奕圖,袁蒨,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,無名真貌一卷（三人冠武弁，題云：「袁蒨畫。」有梁太清年月）博奕圖 ... 右七卷，袁蒨畫，並是梁朝官本，有太清年月號 。（張彥遠《名畫記》又有《蒼梧圖》）
work_b6fb792c,三龍圖一卷,袁蒨,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,三龍圖一卷 ... 右七卷，袁蒨畫，並是梁朝官本，有太清年月號 。（張彥遠《名畫記》又有《蒼梧圖》）
work_ac2252f5,朝臣像,劉填,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,朝臣像 ... 右三卷，劉填畫，隋朝官本 。
work_d4843b1c,吳中舟行圖,劉填,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,吳中舟行圖 ... 右三卷，劉填畫，隋朝官本 。
work_6c0c85f9,少年行樂圖,劉填,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,少年行樂圖（上二卷《太清目》所有） ... 右三卷，劉填畫，隋朝官本 。
work_ac055548,豫章王像,蘧師珍,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,豫章王像 ... 右二卷，蘧師珍畫，梁朝官本 。
work_4435b73a,唐居人马圖,蘧師珍,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,唐居人马圖 ... 右二卷，蘧師珍畫，梁朝官本 。
work_79cd9144,。,蘧師珍,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,。（《太清》所無） ... 右二卷，蘧師珍畫，梁朝官本 。
work_c7130856,巢由洗耳圖,題嵇康,Sui,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,巢由洗耳圖 ... 右二卷，題云嵇康畫，未詳，隋朝官本 。（康畫，《太清目》中所不載）
work_15ae5d87,獅子擊象圖,題嵇康,Sui,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,獅子擊象圖（云宗炳畫） ... 右二卷，題云嵇康畫，未詳，隋朝官本 。（康畫，《太清目》中所不載）
work_b90686a0,講學圖,蔡邕,Han,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,講學圖 ... 右一卷，蔡邕畫，隋朝官本，有晉宋梁陳年月印記 。（張彥遠《名畫記》又有《小列女圖》，邕畫，《太清目》所不載）
work_a60fc892,吳季札像,楊修,Wei,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,吳季札像 ... 右三卷，楊修畫，隋朝官本，有晉明帝題記 。（《太清目》所不載）
work_179ec16c,嚴君平賣卜圖,楊修,Wei,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,嚴君平賣卜圖 ... 右三卷，楊修畫，隋朝官本，有晉明帝題記 。（《太清目》所不載）
work_f472df45,兩京圖,楊修,Wei,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,兩京圖 ... 右三卷，楊修畫，隋朝官本，有晉明帝題記 。（《太清目》所不載）
work_cf3ee477,周穆王八駿圖,史道碩,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,周穆王八駿圖 ... 右八卷，史道碩畫，隋朝官本 。（張彥遠《名畫記》：《田家十一月圖》）
work_fcc0af09,服乘箴圖,史道碩,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,服乘箴圖 ... 右八卷，史道碩畫，隋朝官本 。（張彥遠《名畫記》：《田家十一月圖》）
work_e85c0474,七命圖,史道碩,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,七命圖 ... 右八卷，史道碩畫，隋朝官本 。（張彥遠《名畫記》：《田家十一月圖》）
work_f5da4967,金穀園圖,史道碩,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,金穀園圖（已上《太清》所無） ... 右八卷，史道碩畫，隋朝官本 。（張彥遠《名畫記》：《田家十一月圖》）
work_d655ba77,燕氏送荊軻圖,史道碩,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,燕氏送荊軻圖 ... 右八卷，史道碩畫，隋朝官本 。（張彥遠《名畫記》：《田家十一月圖》）
work_37e071cd,王浚弋船圖,史道碩,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,王浚弋船圖 ... 右八卷，史道碩畫，隋朝官本 。（張彥遠《名畫記》：《田家十一月圖》）
work_48c56d62,田家社會圖,史道碩,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,田家社會圖 ... 右八卷，史道碩畫，隋朝官本 。（張彥遠《名畫記》：《田家十一月圖》）
work_a3f53bc1,梵僧圖,史道碩,Jin,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,梵僧圖 ... 右八卷，史道碩畫，隋朝官本 。（張彥遠《名畫記》：《田家十一月圖》）
work_8d5da705,尚平子圖,戴逵,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,尚平子圖 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_0f6ccc7f,董威輦詩圖,戴逵,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,董威輦詩圖 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_e727ac5c,嵇阮像,戴逵,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,嵇阮像 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_abd409be,胡人獻獸圖,戴逵,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,胡人獻獸圖 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_39a86c81,漁父圖,戴逵,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,漁父圖 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_38de0e27,十九首詩圖,戴逵,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,十九首詩圖 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_18eaf00e,五天羅漢像,戴逵,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,五天羅漢像 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_faf3ba74,杜征南人物圖,戴逵,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,杜征南人物圖 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_2c8de59a,吳中溪山邑居圖,戴逵,Jin,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,吳中溪山邑居圖 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_6be994fe,黑獅子圖,戴逵,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,黑獅子圖 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_cb5e7e63,名马圖,戴逵,Jin,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,名马圖 ... 右十一卷，戴逵畫，隋朝官。本（此下脫）
work_98f47741,司馬宣王像,顧愷之,Jin,Figure,Lost,Paper,,,《贞观公私画史》,卷一·画目,司馬宣王像（麻紙白畫）謝安像（麻紙白畫） ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_b74c8b81,謝安像,顧愷之,Jin,Figure,Lost,Paper,,,《贞观公私画史》,卷一·画目,司馬宣王像（麻紙白畫）謝安像（麻紙白畫） ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_d912521a,劉牢之像,顧愷之,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,劉牢之像 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_5d45ffc7,桓玄像,顧愷之,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,桓玄像 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_6c364169,列仙圖,顧愷之,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,列仙圖（上五卷，《梁太清目》所有） ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_177e9c16,唐僧會像,顧愷之,Jin,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,唐僧會像 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_e9a68576,沅湘像,顧愷之,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,沅湘像 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_afc0c72d,三天女像,顧愷之,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,三天女像 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_231f729a,八國分舍利圖,顧愷之,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,八國分舍利圖 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_6b5fe9c4,木雁圖,顧愷之,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,木雁圖 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_ff33de94,水府圖,顧愷之,Jin,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,水府圖 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_727b1786,廬山圖,顧愷之,Jin,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,廬山圖 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_2b809f98,樗蒲會圖,顧愷之,Jin,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,樗蒲會圖 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_1ce018c2,行龍圖,顧愷之,Jin,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,行龍圖 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_a778682b,虎嘯圖,顧愷之,Jin,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,虎嘯圖 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_2384b7b9,虎豹雜鷙圖,顧愷之,Jin,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,虎豹雜鷙圖 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_e64cf8cb,鳧雁水洋圖,顧愷之,Jin,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,鳧雁水洋圖 ... 右十七卷，顧愷之畫，九卷隋朝官本 。
work_794f505b,豫章王像,顧寶光,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,豫章王像 ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_90c7b2cc,宋竟陵王像,顧寶光,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,宋竟陵王像 ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_cc9c5612,勛賢圖,顧寶光,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,勛賢圖 ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_4a8f34f5,褚淵袁粲像,顧寶光,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,褚淵袁粲像 ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_49927d00,張興像,顧寶光,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,張興像 ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_70a077f9,天竺僧像二卷,顧寶光,Song,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,天竺僧像二卷 ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_702c4e90,射雉圖,顧寶光,Song,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,射雉圖（上八卷《梁太清目》所不載） ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_44641278,洛中車馬圖二卷,顧寶光,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,洛中車馬圖二卷 ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_9b21b620,越中風俗圖二卷,顧寶光,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,越中風俗圖二卷 ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_ec630939,高麗鬥鴨圖一卷,顧寶光,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,高麗鬥鴨圖一卷 ... 右十三卷，顧寶光畫，隋朝官本 。（張彥遠《名畫記》又有《鬥雞圖》）
work_0a0a6c4d,龍頭樣四卷四頭,曹不興,Wu (Three Kingdoms),Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,龍頭樣四卷四頭 ... 右五卷，曹不興畫，二卷隋朝官本 。
work_6f7874f2,青溪側坐亦龍盤赤龍圖二卷南海監牧進十種馬圖,曹不興,Wu (Three Kingdoms),Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,青溪側坐亦龍盤赤龍圖二卷南海監牧進十種馬圖 ... 右五卷，曹不興畫，二卷隋朝官本 。
work_6ca074fc,夷子蠻獸樣一卷,曹不興,Wu (Three Kingdoms),Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,夷子蠻獸樣一卷（已上五卷皆《太清目》中所無） ... 右五卷，曹不興畫，二卷隋朝官本 。
work_2c1c7e1d,九州名山圖,戴勃,Jin,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,九州名山圖（《梁大清目》所有） ... 右三卷，戴勃畫，隋朝官本 。
work_899320b2,朝陽谷神風水圖,戴勃,Jin,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,朝陽谷神風水圖 ... 右三卷，戴勃畫，隋朝官本 。
work_8b824d3a,秦始皇東游圖,戴勃,Jin,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,秦始皇東游圖 ... 右三卷，戴勃畫，隋朝官本 。
work_08b8653c,立釋迦像,陸綏,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,立釋迦像（《太清目》無） ... 右二卷，陸綏畫 。
work_c2ab12e5,周盤龍像,陸綏,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,周盤龍像 ... 右二卷，陸綏畫 。
work_1c99dc00,黃帝升仙圖,史文敬,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,黃帝升仙圖（《太清目》所有） ... 右三卷，史文敬畫，梁朝官本 。
work_82e130eb,張子平西京賦圖,史文敬,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,張子平西京賦圖 ... 右三卷，史文敬畫，梁朝官本 。
work_8200a05a,梁翼人马圖,史文敬,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,梁翼人马圖 ... 右三卷，史文敬畫，梁朝官本 。
work_afb04238,孫倬像,史藝,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,孫倬像 ... 右三卷，史藝畫 。
work_fc7b452d,漁父圖,史藝,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,漁父圖（《梁太清目》所有） ... 右三卷，史藝畫 。
work_cdc7aebb,王羲之像,史藝,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,王羲之像 ... 右三卷，史藝畫 。
work_67be0923,虎豹圖,陶景真,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,虎豹圖 ... 右二卷，陶景真畫，隋朝官本 。
work_5180e343,孔雀鸚鵡圖,陶景真,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,孔雀鸚鵡圖（上一卷《太清目》所有） ... 右二卷，陶景真畫，隋朝官本 。
work_d0d80eb0,穎川先賢圖,宗炳,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,穎川先賢圖（得於楊素家） ... 右四卷，宗炳畫，隋朝官本 。
work_ceff47a1,惠持師像,宗炳,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,惠持師像 ... 右四卷，宗炳畫，隋朝官本 。
work_0b71b3dd,問禮圖永嘉屋邑圖,宗炳,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,問禮圖永嘉屋邑圖（已上皆《梁太清目》中所有） ... 右四卷，宗炳畫，隋朝官本 。
work_411aac36,殷洪像,月長生,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,殷洪像（《太清目》所有） ... 右五卷，月長生畫 。
work_083bdf35,白馬寺寶台樣,姚曇度,Liang,Religious,Lost,Silk,,,《贞观公私画史》,卷一·画目,白馬寺寶台樣 ... 右五卷，月長生畫 。
work_223275d7,南朝貴戚圖,月長生,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,南朝貴戚圖 ... 右五卷，月長生畫 。
work_4f67a0b6,車馬圖,月長生,Liang,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,車馬圖 ... 右五卷，月長生畫 。
work_a96c0bfa,駱簡像,月長生,Liang,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,駱簡像 ... 右五卷，月長生畫 。
work_ebb52870,牛車圖,月長生,Liang,Bird-and-Flower,Lost,Silk,,,《贞观公私画史》,卷一·画目,牛車圖 ... 右五卷，月長生畫 。
work_bf4d5936,山陰王像,月長生,Liang,Landscape,Lost,Silk,,,《贞观公私画史》,卷一·画目,山陰王像 ... 右五卷，月長生畫 。
work_ead4f9ac,蘇門先生圖一卷,濮萬年,Song,Unknown,Lost,Silk,,,《贞观公私画史》,卷一·画目,蘇門先生圖一卷 ... 右二卷，濮萬年畫 。
work_9d1e7e77,名臣像一卷,濮萬年,Song,Figure,Lost,Silk,,,《贞观公私画史》,卷一·画目,名臣像一卷（此卷《梁太清目》所無） ... 右二卷，濮萬年畫 。
